Source;Target;Partition;model;Resize;dropoutTrain;dropoutVal;Repetitions;Combination;VoteTH;BinTH;TotalGTBoxes;F1;IoU;Prec;Recall;TP;FP;FN;TP-norm;FP-norm;FN-norm;mAP;COCO
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;mean;0.0;0.5;316;0.9556962025316456;0.8022114796393763;0.9556962025316456;0.9556962025316456;302.0;14;14;0.9556962025316456;0.04430379746835443;0.04430379746835443;0.7067407965660095;0.3632945418357849
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;mean;0;0.5;144;0.2868217054263566;0.5909099274007784;0.32456140350877194;0.2569444444444444;37.0;77;107;0.2569444444444444;0.6754385964912281;0.7430555555555556;0.09602384269237518;0.01849432662129402
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;mean;0;0.5;289;0.29394812680115273;0.6687389043756369;0.2518518518518518;0.35294117647058826;102.0;303;187;0.35294117647058826;0.7481481481481481;0.6470588235294118;0.13984529674053192;0.04399944096803665
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;mean;0;0.5;311;0.9333333333333333;0.7963319344529824;0.9216300940438872;0.9453376205787781;294.0;25;17;0.9453376205787781;0.07836990595611286;0.05466237942122187;0.9157777428627014;0.5027695298194885
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;mean;0.0;0.4;316;0.8118518518518518;0.7793235126841671;0.7632311977715878;0.8670886075949367;274.0;85;42;0.8670886075949367;0.23676880222841226;0.13291139240506328;0.52962726354599;0.25533729791641235
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;mean;0;0.4;144;0.0881057268722467;0.6058335875308536;0.12048192771084337;0.06944444444444445;10.0;73;134;0.06944444444444445;0.8795180722891566;0.9305555555555556;0.012689302675426006;0.003203024622052908
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;mean;0;0.4;289;0.1913303437967115;0.6803126243992784;0.16842105263157894;0.22145328719723184;64.0;316;225;0.22145328719723184;0.8315789473684211;0.7785467128027682;0.07293926924467087;0.02436552196741104
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;mean;0;0.4;311;0.7718794835007173;0.7756106333784382;0.6968911917098446;0.864951768488746;269.0;117;42;0.864951768488746;0.30310880829015546;0.13504823151125403;0.7272062301635742;0.36764585971832275
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.3;1;mean;0.0;0.55;316;0.5507246376811595;0.8061721883263765;0.4717832957110609;0.6613924050632911;209.0;234;107;0.6613924050632911;0.5282167042889391;0.33860759493670883;0.3696693181991577;0.18489958345890045
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.3;1;mean;0;0.55;144;0.1932367149758454;0.7169359956100487;0.31746031746031744;0.1388888888888889;20.0;43;124;0.1388888888888889;0.6825396825396826;0.8611111111111112;0.09430035203695297;0.04045625030994415
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.3;1;mean;0;0.55;289;0.10707456978967496;0.651770690465848;0.11965811965811966;0.09688581314878893;28.0;206;261;0.09688581314878893;0.8803418803418803;0.903114186851211;0.018155276775360107;0.005141899921000004
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.3;1;mean;0;0.55;311;0.5205128205128204;0.8006895639876666;0.43283582089552236;0.6527331189710611;203.0;266;108;0.6527331189710611;0.5671641791044776;0.34726688102893893;0.46328091621398926;0.2581250071525574
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.4;1;mean;0.0;0.3;316;0.39595375722543347;0.7555133647187053;0.36436170212765956;0.43354430379746833;137.0;239;179;0.43354430379746833;0.6356382978723404;0.5664556962025317;0.1678319126367569;0.08306890726089478
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.4;1;mean;0;0.3;144;0.13636363636363635;0.6971693506217832;0.19736842105263158;0.10416666666666667;15.0;61;129;0.10416666666666667;0.8026315789473685;0.8958333333333334;0.045480020344257355;0.019105907529592514
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.4;1;mean;0;0.3;289;0.07352941176470588;0.7623695902606918;0.12605042016806722;0.05190311418685121;15.0;104;274;0.05190311418685121;0.8739495798319328;0.9480968858131488;0.01601974107325077;0.008247936144471169
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.4;1;mean;0;0.3;311;0.3693181818181818;0.7544552735478587;0.33078880407124683;0.4180064308681672;130.0;263;181;0.4180064308681672;0.6692111959287532;0.5819935691318328;0.24754275381565094;0.11658038198947906
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.5;1;mean;0.0;0.1;316;0.2049062049062049;0.7109425367458545;0.1883289124668435;0.22468354430379747;71.0;306;245;0.22468354430379747;0.8116710875331565;0.7753164556962026;0.050798457115888596;0.025521084666252136
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.5;1;mean;0;0.1;144;0.21551724137931033;0.6158888758744367;0.2840909090909091;0.1736111111111111;25.0;63;119;0.1736111111111111;0.7159090909090909;0.8263888888888888;0.14796437323093414;0.04033118486404419
