Source;Target;Partition;model;Resize;dropoutTrain;dropoutVal;Repetitions;Combination;VoteTH;BinTH;TotalGTBoxes;F1;IoU;Prec;Recall;TP;FP;FN;TP-norm;FP-norm;FN-norm;mAP;COCO
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.25;0.5;316;0.9556962025316456;0.8022114796393763;0.9556962025316456;0.9556962025316456;302.0;14;14;0.9556962025316456;0.04430379746835443;0.04430379746835443;0.7067407965660095;0.3632945418357849
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.25;0.5;144;0.2868217054263566;0.5909099274007784;0.32456140350877194;0.2569444444444444;37.0;77;107;0.2569444444444444;0.6754385964912281;0.7430555555555556;0.09602384269237518;0.01849432662129402
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.25;0.5;289;0.29394812680115273;0.6687389043756369;0.2518518518518518;0.35294117647058826;102.0;303;187;0.35294117647058826;0.7481481481481481;0.6470588235294118;0.13984529674053192;0.04399944096803665
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.25;0.5;311;0.9333333333333333;0.7963319344529824;0.9216300940438872;0.9453376205787781;294.0;25;17;0.9453376205787781;0.07836990595611286;0.05466237942122187;0.9157777428627014;0.5027695298194885
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.5;0.5;316;0.9556962025316456;0.8022114796393763;0.9556962025316456;0.9556962025316456;302.0;14;14;0.9556962025316456;0.04430379746835443;0.04430379746835443;0.7067407965660095;0.3632945418357849
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.5;0.5;144;0.2868217054263566;0.5909099274007784;0.32456140350877194;0.2569444444444444;37.0;77;107;0.2569444444444444;0.6754385964912281;0.7430555555555556;0.09602384269237518;0.01849432662129402
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.5;0.5;289;0.29394812680115273;0.6687389043756369;0.2518518518518518;0.35294117647058826;102.0;303;187;0.35294117647058826;0.7481481481481481;0.6470588235294118;0.13984529674053192;0.04399944096803665
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.5;0.5;311;0.9333333333333333;0.7963319344529824;0.9216300940438872;0.9453376205787781;294.0;25;17;0.9453376205787781;0.07836990595611286;0.05466237942122187;0.9157777428627014;0.5027695298194885
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.75;0.5;316;0.9556962025316456;0.8022114796393763;0.9556962025316456;0.9556962025316456;302.0;14;14;0.9556962025316456;0.04430379746835443;0.04430379746835443;0.7067407965660095;0.3632945418357849
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.75;0.5;144;0.2868217054263566;0.5909099274007784;0.32456140350877194;0.2569444444444444;37.0;77;107;0.2569444444444444;0.6754385964912281;0.7430555555555556;0.09602384269237518;0.01849432662129402
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.75;0.5;289;0.29394812680115273;0.6687389043756369;0.2518518518518518;0.35294117647058826;102.0;303;187;0.35294117647058826;0.7481481481481481;0.6470588235294118;0.13984529674053192;0.04399944096803665
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;0.75;0.5;311;0.9333333333333333;0.7963319344529824;0.9216300940438872;0.9453376205787781;294.0;25;17;0.9453376205787781;0.07836990595611286;0.05466237942122187;0.9157777428627014;0.5027695298194885
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;1.0;0.5;316;0.9556962025316456;0.8022114796393763;0.9556962025316456;0.9556962025316456;302.0;14;14;0.9556962025316456;0.04430379746835443;0.04430379746835443;0.7067407965660095;0.3632945418357849
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;1.0;0.5;144;0.2868217054263566;0.5909099274007784;0.32456140350877194;0.2569444444444444;37.0;77;107;0.2569444444444444;0.6754385964912281;0.7430555555555556;0.09602384269237518;0.01849432662129402
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;1.0;0.5;289;0.29394812680115273;0.6687389043756369;0.2518518518518518;0.35294117647058826;102.0;303;187;0.35294117647058826;0.7481481481481481;0.6470588235294118;0.13984529674053192;0.04399944096803665
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.1;1;votes;1.0;0.5;311;0.9333333333333333;0.7963319344529824;0.9216300940438872;0.9453376205787781;294.0;25;17;0.9453376205787781;0.07836990595611286;0.05466237942122187;0.9157777428627014;0.5027695298194885
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;votes;0.25;0.4;316;0.8118518518518518;0.7793235126841671;0.7632311977715878;0.8670886075949367;274.0;85;42;0.8670886075949367;0.23676880222841226;0.13291139240506328;0.52962726354599;0.25533729791641235
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;votes;0.25;0.4;144;0.0881057268722467;0.6058335875308536;0.12048192771084337;0.06944444444444445;10.0;73;134;0.06944444444444445;0.8795180722891566;0.9305555555555556;0.012689302675426006;0.003203024622052908
