Source;Target;Partition;model;Resize;dropoutTrain;dropoutVal;Repetitions;Combination;VoteTH;BinTH;TotalGTBoxes;F1;IoU;Prec;Recall;TP;FP;FN;TP-norm;FP-norm;FN-norm;mAP;COCO
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;250;votes;0.75;0.3;289;0.9217081850533807;0.8573040004545179;0.9487179487179487;0.8961937716262975;259.0;14;30;0.8961937716262975;0.05128205128205128;0.10380622837370242;0.8603847026824951;0.5977005958557129
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;250;votes;0.75;0.3;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;250;votes;1.0;0.9;290;0;0;0.0;0.0;0.0;0;290;0.0;0.0;1.0;0.0;0.0
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;250;votes;1.0;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;250;votes;1.0;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;250;votes;1.0;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.25;0.6;290;0.9411764705882353;0.8608002084928866;0.974169741697417;0.9103448275862069;264.0;7;26;0.9103448275862069;0.025830258302583026;0.0896551724137931;0.810996949672699;0.4983721673488617
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.25;0.6;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.25;0.6;289;0.932142857142857;0.8785819482133835;0.9630996309963099;0.903114186851211;261.0;10;28;0.903114186851211;0.03690036900369004;0.09688581314878893;0.877594530582428;0.6426660418510437
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.25;0.6;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
