Source;Target;Partition;model;Resize;dropoutTrain;dropoutVal;Repetitions;Combination;VoteTH;BinTH;TotalGTBoxes;F1;IoU;Prec;Recall;TP;FP;FN;TP-norm;FP-norm;FN-norm;mAP;COCO
Capitan;Capitan;val;SAE_D2_RVH_Capitan;VH;0.2;0.2;1;max;0;0.3;121;0.9677419354838711;0.8162042646231767;0.9448818897637795;0.9917355371900827;120.0;7;1;0.9917355371900827;0.05511811023622047;0.008264462809917356;0.857883632183075;0.5130851864814758
Capitan;Capitan;test;SAE_D2_RVH_Capitan;VH;0.2;0.2;1;max;0.5;0.3;144;0.878048780487805;0.8105720273476381;0.782608695652174;1.0;144.0;40;0;1.0;0.21739130434782608;0.0;0.9465634822845459;0.5579850673675537
Capitan;SEILS;test;SAE_D2_RVH_Capitan;VH;0.2;0.2;1;max;0.5;0.3;289;0.19935691318327978;0.7127950242540592;0.18618618618618618;0.21453287197231835;62.0;271;227;0.21453287197231835;0.8138138138138138;0.7854671280276817;0.058874860405921936;0.021448232233524323
Capitan;FMT_C;test;SAE_D2_RVH_Capitan;VH;0.2;0.2;1;max;0.5;0.3;311;0;0;0.0;0.0;0.0;32;311;0.0;1.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;max;0;0.5;290;0.8421052631578947;0.8172348156255165;0.8571428571428571;0.8275862068965517;240.0;40;50;0.8275862068965517;0.14285714285714285;0.1724137931034483;0.6262798309326172;0.35860246419906616
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;max;0.5;0.5;144;0.08;0.7287050111030184;0.14285714285714285;0.05555555555555555;8.0;48;136;0.05555555555555555;0.8571428571428571;0.9444444444444444;0.013625841587781906;0.0056314049288630486
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;max;0.5;0.5;289;0.8212389380530972;0.8410260957471357;0.8405797101449275;0.8027681660899654;232.0;44;57;0.8027681660899654;0.15942028985507245;0.1972318339100346;0.6879560351371765;0.44033998250961304
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;max;0.5;0.5;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
FMT_C;FMT_C;val;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;max;0;0.4;316;0.8118518518518518;0.7793235126841671;0.7632311977715878;0.8670886075949367;274.0;85;42;0.8670886075949367;0.23676880222841226;0.13291139240506328;0.52962726354599;0.25533729791641235
FMT_C;Capitan;test;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;max;0.5;0.4;144;0.0881057268722467;0.6058335875308536;0.12048192771084337;0.06944444444444445;10.0;73;134;0.06944444444444445;0.8795180722891566;0.9305555555555556;0.012689302675426006;0.003203024622052908
FMT_C;SEILS;test;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;max;0.5;0.4;289;0.1913303437967115;0.6803126243992784;0.16842105263157894;0.22145328719723184;64.0;316;225;0.22145328719723184;0.8315789473684211;0.7785467128027682;0.07293926924467087;0.02436552196741104
FMT_C;FMT_C;test;SAE_D2_RVH_FMT_C;VH;0.2;0.2;1;max;0.5;0.4;311;0.7718794835007173;0.7756106333784382;0.6968911917098446;0.864951768488746;269.0;117;42;0.864951768488746;0.30310880829015546;0.13504823151125403;0.7272062301635742;0.36764585971832275
Capitan;Capitan;val;SAE_D3_RVH_Capitan;VH;0.3;0.3;1;max;0;0.15;121;0.924901185770751;0.8201089917169077;0.8863636363636364;0.9669421487603306;117.0;15;4;0.9669421487603306;0.11363636363636363;0.03305785123966942;0.7380867600440979;0.4487246572971344
Capitan;Capitan;test;SAE_D3_RVH_Capitan;VH;0.3;0.3;1;max;0.5;0.15;144;0.9171974522292993;0.8265369329829522;0.8470588235294118;1.0;144.0;26;0;1.0;0.15294117647058825;0.0;0.9788255095481873;0.6265631318092346
Capitan;SEILS;test;SAE_D3_RVH_Capitan;VH;0.3;0.3;1;max;0.5;0.15;289;0.12099644128113879;0.6839598580649576;0.12454212454212454;0.11764705882352941;34.0;239;255;0.11764705882352941;0.8754578754578755;0.8823529411764706;0.029007460922002792;0.01001646276563406
Capitan;FMT_C;test;SAE_D3_RVH_Capitan;VH;0.3;0.3;1;max;0.5;0.15;311;0;0;0.0;0.0;0.0;32;311;0.0;1.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D3_RVH_SEILS;VH;0.3;0.3;1;max;0;0.75;290;0.7540983606557377;0.7991870327150385;0.7992277992277992;0.7137931034482758;207.0;52;83;0.7137931034482758;0.20077220077220076;0.28620689655172415;0.4944216310977936;0.2597584128379822
SEILS;Capitan;test;SAE_D3_RVH_SEILS;VH;0.3;0.3;1;max;0.5;0.75;144;0;0;0.0;0.0;0.0;9;144;0.0;1.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D3_RVH_SEILS;VH;0.3;0.3;1;max;0.5;0.75;289;0.7202797202797202;0.8084672255553954;0.7279151943462897;0.71280276816609;206.0;77;83;0.71280276816609;0.27208480565371024;0.28719723183391005;0.5811278820037842;0.3335261344909668
SEILS;FMT_C;test;SAE_D3_RVH_SEILS;VH;0.3;0.3;1;max;0.5;0.75;311;0;0;0.0;0.0;0.0;6;311;0.0;1.0;1.0;0.0;0.0
FMT_C;FMT_C;val;SAE_D3_RVH_FMT_C;VH;0.3;0.3;1;max;0;0.35;316;0.6211699164345404;0.7567612095544342;0.554726368159204;0.7056962025316456;223.0;179;93;0.7056962025316456;0.44527363184079605;0.29430379746835444;0.32916975021362305;0.14977285265922546
FMT_C;Capitan;test;SAE_D3_RVH_FMT_C;VH;0.3;0.3;1;max;0.5;0.35;144;0.07608695652173914;0.6031383669711011;0.175;0.04861111111111111;7.0;33;137;0.04861111111111111;0.825;0.9513888888888888;0.008537582121789455;0.0019525336101651192
FMT_C;SEILS;test;SAE_D3_RVH_FMT_C;VH;0.3;0.3;1;max;0.5;0.35;289;0.13656387665198239;0.6954262205872116;0.18787878787878787;0.10726643598615918;31.0;134;258;0.10726643598615918;0.8121212121212121;0.8927335640138409;0.036974769085645676;0.012977704405784607
FMT_C;FMT_C;test;SAE_D3_RVH_FMT_C;VH;0.3;0.3;1;max;0.5;0.35;311;0.6374269005847952;0.7525316927644548;0.5844504021447721;0.7009646302250804;218.0;155;93;0.7009646302250804;0.4155495978552279;0.2990353697749196;0.5594188570976257;0.25260892510414124
Capitan;Capitan;val;SAE_D4_RVH_Capitan;VH;0.4;0.4;1;max;0;0.1;121;0.6762589928057554;0.7083685078845112;0.5987261146496815;0.7768595041322314;94.0;63;27;0.7768595041322314;0.4012738853503185;0.2231404958677686;0.39814162254333496;0.17326337099075317
Capitan;Capitan;test;SAE_D4_RVH_Capitan;VH;0.4;0.4;1;max;0.5;0.1;144;0.6705882352941176;0.715103582773313;0.5816326530612245;0.7916666666666666;114.0;82;30;0.7916666666666666;0.41836734693877553;0.20833333333333334;0.6337053775787354;0.22312407195568085
Capitan;SEILS;test;SAE_D4_RVH_Capitan;VH;0.4;0.4;1;max;0.5;0.1;289;0.2414307004470939;0.6590472468635484;0.21204188481675393;0.28027681660899656;81.0;301;208;0.28027681660899656;0.7879581151832461;0.7197231833910035;0.08980222046375275;0.027316872030496597
Capitan;FMT_C;test;SAE_D4_RVH_Capitan;VH;0.4;0.4;1;max;0.5;0.1;311;0;0;0.0;0.0;0.0;46;311;0.0;1.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D4_RVH_SEILS;VH;0.4;0.4;1;max;0;0.4;290;0.6023166023166023;0.7530594118024202;0.6842105263157895;0.5379310344827586;156.0;72;134;0.5379310344827586;0.3157894736842105;0.46206896551724136;0.3291155695915222;0.15209472179412842
SEILS;Capitan;test;SAE_D4_RVH_SEILS;VH;0.4;0.4;1;max;0.5;0.4;144;0;0;0.0;0.0;0.0;22;144;0.0;1.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D4_RVH_SEILS;VH;0.4;0.4;1;max;0.5;0.4;289;0.5956607495069034;0.741219838915543;0.6926605504587156;0.5224913494809689;151.0;67;138;0.5224913494809689;0.3073394495412844;0.47750865051903113;0.37353789806365967;0.15821214020252228
SEILS;FMT_C;test;SAE_D4_RVH_SEILS;VH;0.4;0.4;1;max;0.5;0.4;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
FMT_C;FMT_C;val;SAE_D4_RVH_FMT_C;VH;0.4;0.4;1;max;0;0.35;316;0.6074498567335244;0.7485743149571579;0.5549738219895288;0.6708860759493671;212.0;170;104;0.6708860759493671;0.44502617801047123;0.3291139240506329;0.31689098477363586;0.14018265902996063
FMT_C;Capitan;test;SAE_D4_RVH_FMT_C;VH;0.4;0.4;1;max;0.5;0.35;144;0.14179104477611942;0.6203549900209518;0.1532258064516129;0.13194444444444445;19.0;105;125;0.13194444444444445;0.8467741935483871;0.8680555555555556;0.04251716658473015;0.011314935982227325
FMT_C;SEILS;test;SAE_D4_RVH_FMT_C;VH;0.4;0.4;1;max;0.5;0.35;289;0.12109375000000001;0.6999830944890256;0.13901345291479822;0.10726643598615918;31.0;192;258;0.10726643598615918;0.8609865470852018;0.8927335640138409;0.02903592772781849;0.010235761292278767
FMT_C;FMT_C;test;SAE_D4_RVH_FMT_C;VH;0.4;0.4;1;max;0.5;0.35;311;0.5466847090663058;0.7292916653351768;0.4719626168224299;0.6495176848874598;202.0;226;109;0.6495176848874598;0.5280373831775701;0.3504823151125402;0.44176873564720154;0.17758376896381378
Capitan;Capitan;val;SAE_D5_RVH_Capitan;VH;0.5;0.5;1;max;0;0.9;121;0;0;0.0;0.0;0.0;0;121;0.0;0.0;1.0;0.0;0.0
Capitan;Capitan;test;SAE_D5_RVH_Capitan;VH;0.5;0.5;1;max;0.5;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
Capitan;SEILS;test;SAE_D5_RVH_Capitan;VH;0.5;0.5;1;max;0.5;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
Capitan;FMT_C;test;SAE_D5_RVH_Capitan;VH;0.5;0.5;1;max;0.5;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D5_RVH_SEILS;VH;0.5;0.5;1;max;0;0.75;290;0.5548098434004475;0.7669540511279989;0.7898089171974523;0.42758620689655175;124.0;33;166;0.42758620689655175;0.21019108280254778;0.5724137931034483;0.2307053506374359;0.10477814823389053
SEILS;Capitan;test;SAE_D5_RVH_SEILS;VH;0.5;0.5;1;max;0.5;0.75;144;0.0392156862745098;0.6939399553701139;0.3333333333333333;0.020833333333333332;3.0;6;141;0.020833333333333332;0.6666666666666666;0.9791666666666666;0.0078125;0.004331683274358511
SEILS;SEILS;test;SAE_D5_RVH_SEILS;VH;0.5;0.5;1;max;0.5;0.75;289;0.5833333333333334;0.7633494304925013;0.7329842931937173;0.4844290657439446;140.0;51;149;0.4844290657439446;0.2670157068062827;0.5155709342560554;0.378023624420166;0.17254112660884857
SEILS;FMT_C;test;SAE_D5_RVH_SEILS;VH;0.5;0.5;1;max;0.5;0.75;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
FMT_C;FMT_C;val;SAE_D5_RVH_FMT_C;VH;0.5;0.5;1;max;0;0.15;316;0.43548387096774194;0.6923070907867646;0.4440789473684211;0.4272151898734177;135.0;169;181;0.4272151898734177;0.555921052631579;0.5727848101265823;0.2525249421596527;0.09536190330982208
FMT_C;Capitan;test;SAE_D5_RVH_FMT_C;VH;0.5;0.5;1;max;0.5;0.15;144;0.0372093023255814;0.5297503027447154;0.056338028169014086;0.027777777777777776;4.0;67;140;0.027777777777777776;0.9436619718309859;0.9722222222222222;0.002184139797464013;0.00032673266832716763
FMT_C;SEILS;test;SAE_D5_RVH_FMT_C;VH;0.5;0.5;1;max;0.5;0.15;289;0.11450381679389311;0.6934770416276698;0.1276595744680851;0.10380622837370242;30.0;205;259;0.10380622837370242;0.8723404255319149;0.8961937716262975;0.03790724650025368;0.012225060723721981
FMT_C;FMT_C;test;SAE_D5_RVH_FMT_C;VH;0.5;0.5;1;max;0.5;0.15;311;0.5225505443234837;0.7092422285043437;0.5060240963855421;0.5401929260450161;168.0;164;143;0.5401929260450161;0.4939759036144578;0.45980707395498394;0.4022897779941559;0.15616248548030853
