Source;Target;Partition;model;Resize;dropoutTrain;dropoutVal;Repetitions;Combination;VoteTH;BinTH;TotalGTBoxes;F1;IoU;Prec;Recall;TP;FP;FN;TP-norm;FP-norm;FN-norm;mAP;COCO
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.25;0.6;290;0.9100719424460431;0.8489802782563315;0.9511278195488722;0.8724137931034482;253.0;13;37;0.8724137931034482;0.04887218045112782;0.12758620689655173;0.7543816566467285;0.45660004019737244
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.25;0.6;144;0.011428571428571427;0.5404704254583189;0.03225806451612903;0.006944444444444444;1.0;30;143;0.006944444444444444;0.967741935483871;0.9930555555555556;0.00046296295477077365;6.600659980904311e-05
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.25;0.6;289;0.9068100358422939;0.8540626628711916;0.9405204460966543;0.8754325259515571;253.0;16;36;0.8754325259515571;0.05947955390334572;0.1245674740484429;0.8329804539680481;0.5562782883644104
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.25;0.6;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.5;0.6;290;0.9100719424460431;0.8489802782563315;0.9511278195488722;0.8724137931034482;253.0;13;37;0.8724137931034482;0.04887218045112782;0.12758620689655173;0.7543816566467285;0.45660004019737244
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.5;0.6;144;0.011428571428571427;0.5404704254583189;0.03225806451612903;0.006944444444444444;1.0;30;143;0.006944444444444444;0.967741935483871;0.9930555555555556;0.00046296295477077365;6.600659980904311e-05
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.5;0.6;289;0.9068100358422939;0.8540626628711916;0.9405204460966543;0.8754325259515571;253.0;16;36;0.8754325259515571;0.05947955390334572;0.1245674740484429;0.8329804539680481;0.5562782883644104
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.5;0.6;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.75;0.6;290;0.9100719424460431;0.8489802782563315;0.9511278195488722;0.8724137931034482;253.0;13;37;0.8724137931034482;0.04887218045112782;0.12758620689655173;0.7543816566467285;0.45660004019737244
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.75;0.6;144;0.011428571428571427;0.5404704254583189;0.03225806451612903;0.006944444444444444;1.0;30;143;0.006944444444444444;0.967741935483871;0.9930555555555556;0.00046296295477077365;6.600659980904311e-05
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.75;0.6;289;0.9068100358422939;0.8540626628711916;0.9405204460966543;0.8754325259515571;253.0;16;36;0.8754325259515571;0.05947955390334572;0.1245674740484429;0.8329804539680481;0.5562782883644104
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;0.75;0.6;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;1.0;0.6;290;0.9100719424460431;0.8489802782563315;0.9511278195488722;0.8724137931034482;253.0;13;37;0.8724137931034482;0.04887218045112782;0.12758620689655173;0.7543816566467285;0.45660004019737244
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;1.0;0.6;144;0.011428571428571427;0.5404704254583189;0.03225806451612903;0.006944444444444444;1.0;30;143;0.006944444444444444;0.967741935483871;0.9930555555555556;0.00046296295477077365;6.600659980904311e-05
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;1.0;0.6;289;0.9068100358422939;0.8540626628711916;0.9405204460966543;0.8754325259515571;253.0;16;36;0.8754325259515571;0.05947955390334572;0.1245674740484429;0.8329804539680481;0.5562782883644104
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;1;votes;1.0;0.6;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.25;0.5;290;0.8421052631578947;0.8172348156255165;0.8571428571428571;0.8275862068965517;240.0;40;50;0.8275862068965517;0.14285714285714285;0.1724137931034483;0.6262798309326172;0.35860246419906616
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.25;0.5;144;0.08;0.7287050111030184;0.14285714285714285;0.05555555555555555;8.0;48;136;0.05555555555555555;0.8571428571428571;0.9444444444444444;0.013625841587781906;0.0056314049288630486
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.25;0.5;289;0.8212389380530972;0.8410260957471357;0.8405797101449275;0.8027681660899654;232.0;44;57;0.8027681660899654;0.15942028985507245;0.1972318339100346;0.6879560351371765;0.44033998250961304
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.25;0.5;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.5;0.5;290;0.8421052631578947;0.8172348156255165;0.8571428571428571;0.8275862068965517;240.0;40;50;0.8275862068965517;0.14285714285714285;0.1724137931034483;0.6262798309326172;0.35860246419906616
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.5;0.5;144;0.08;0.7287050111030184;0.14285714285714285;0.05555555555555555;8.0;48;136;0.05555555555555555;0.8571428571428571;0.9444444444444444;0.013625841587781906;0.0056314049288630486
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.5;0.5;289;0.8212389380530972;0.8410260957471357;0.8405797101449275;0.8027681660899654;232.0;44;57;0.8027681660899654;0.15942028985507245;0.1972318339100346;0.6879560351371765;0.44033998250961304
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.5;0.5;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.75;0.5;290;0.8421052631578947;0.8172348156255165;0.8571428571428571;0.8275862068965517;240.0;40;50;0.8275862068965517;0.14285714285714285;0.1724137931034483;0.6262798309326172;0.35860246419906616
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.75;0.5;144;0.08;0.7287050111030184;0.14285714285714285;0.05555555555555555;8.0;48;136;0.05555555555555555;0.8571428571428571;0.9444444444444444;0.013625841587781906;0.0056314049288630486
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.75;0.5;289;0.8212389380530972;0.8410260957471357;0.8405797101449275;0.8027681660899654;232.0;44;57;0.8027681660899654;0.15942028985507245;0.1972318339100346;0.6879560351371765;0.44033998250961304
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;0.75;0.5;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;1.0;0.5;290;0.8421052631578947;0.8172348156255165;0.8571428571428571;0.8275862068965517;240.0;40;50;0.8275862068965517;0.14285714285714285;0.1724137931034483;0.6262798309326172;0.35860246419906616
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;1.0;0.5;144;0.08;0.7287050111030184;0.14285714285714285;0.05555555555555555;8.0;48;136;0.05555555555555555;0.8571428571428571;0.9444444444444444;0.013625841587781906;0.0056314049288630486
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;1;votes;1.0;0.5;289;0.8212389380530972;0.8410260957471357;0.8405797101449275;0.8027681660899654;232.0;44;57;0.8027681660899654;0.15942028985507245;0.1972318339100346;0.6879560351371765;0.44033998250961304
